id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,distance_km,pickup_hour
id3487391,1,2016-04-30 00:52:23,2016-04-30 00:59:35,1,-73.98303985595702,40.76894378662109,-74.00214385986328,40.74530029296875,N,432,3.0861754125863547,0
id2352816,1,2016-01-31 00:38:27,2016-01-31 00:46:20,1,-73.96485900878906,40.80267333984375,-73.98055267333984,40.78246688842773,N,473,2.609621794848881,0
id2222541,2,2016-03-12 00:56:49,2016-03-12 01:24:29,6,-73.98672485351561,40.737918853759766,-73.99105072021484,40.6627197265625,N,1660,8.355197950317846,0
id3752652,1,2016-06-10 00:29:15,2016-06-10 01:06:43,5,-73.77672576904298,40.645374298095696,-73.97923278808595,40.76214218139648,N,2248,21.547257577955115,0
id0155644,1,2016-01-23 00:46:56,2016-01-23 00:53:45,1,-73.99205780029298,40.73042678833008,-73.97797393798828,40.72543716430664,N,409,1.319039066616734,0
id1188868,2,2016-06-22 00:19:50,2016-06-22 00:46:01,1,-74.0023193359375,40.73963165283203,-73.91878509521484,40.83861541748047,N,1571,13.081832665440594,0
id2894815,2,2016-04-04 00:26:54,2016-04-04 00:34:40,6,-73.98027801513672,40.748348236083984,-73.9609832763672,40.77766036987305,N,466,3.6436233339982462,0
id1907361,2,2016-04-29 00:31:22,2016-04-29 00:59:30,1,-73.95298767089844,40.76677322387695,-73.83613586425781,40.7176628112793,N,1688,11.329996926129102,0
id0890399,1,2016-06-24 00:29:31,2016-06-24 00:34:37,4,-73.93487548828125,40.69678497314453,-73.94383239746092,40.683067321777344,N,306,1.7023882646335131,0
id1337766,2,2016-03-08 00:10:18,2016-03-08 00:27:17,2,-73.98675537109375,40.71605682373047,-73.95951080322266,40.762821197509766,N,1019,5.683990869355774,0
id3909030,2,2016-03-19 00:23:56,2016-03-19 00:38:40,1,-73.98990631103516,40.73527908325195,-74.00518798828125,40.7398796081543,N,884,1.395716178995078,0
id0818104,1,2016-05-02 00:15:07,2016-05-02 00:34:12,1,-73.87239837646483,40.7741584777832,-73.99986267089844,40.761566162109375,N,1145,10.924254171586998,0
id1015158,2,2016-04-24 00:30:08,2016-04-24 00:38:31,2,-73.99005889892578,40.76068878173828,-73.97315979003906,40.76375961303711,N,503,1.4763135613312952,0
id1902777,2,2016-06-18 00:19:16,2016-06-18 00:28:16,2,-74.00851440429686,40.70266342163086,-73.97593688964845,40.7305793762207,N,540,4.155672532021802,0
id1261399,2,2016-02-23 00:14:54,2016-02-23 00:25:37,1,-73.96329498291014,40.76897811889648,-73.99356842041014,40.72915649414063,N,643,5.114659956545946,0
id1007151,1,2016-05-19 00:09:14,2016-05-19 00:14:39,1,-73.98690795898438,40.69403076171875,-73.96870422363281,40.69258880615234,N,325,1.555573760993839,0
id3976416,1,2016-05-18 00:43:33,2016-05-18 01:30:22,1,-73.99784088134764,40.74116134643555,-74.03663635253906,40.72083282470703,N,2809,3.9957356566441082,0
id3814871,2,2016-04-24 00:24:57,2016-04-24 00:53:54,1,-74.0012435913086,40.7312126159668,-73.97708129882812,40.683380126953125,N,1737,5.692790913252625,0
id3813450,2,2016-05-15 00:34:17,2016-05-15 00:41:33,1,-73.9996566772461,40.74356842041016,-73.99468994140625,40.765789031982415,N,436,2.502357317292263,0
id2636011,1,2016-03-04 00:07:25,2016-03-04 00:25:23,1,-73.98729705810547,40.72246551513672,-73.99526977539062,40.74906539916992,N,1078,3.02936003846392,0
id1185320,1,2016-04-24 00:55:18,2016-04-24 01:03:59,1,-73.9749298095703,40.73418426513672,-73.98519897460938,40.71910858154297,N,521,1.8873760355604103,0
id3214166,2,2016-06-10 00:07:08,2016-06-10 00:32:11,1,-73.86263275146483,40.76893615722656,-73.98342895507811,40.76273727416992,N,1503,10.290706773183652,0
id3692648,1,2016-05-08 00:31:17,2016-05-08 00:42:12,2,-73.94538116455078,40.75080490112305,-73.89302062988281,40.742691040039055,N,655,4.540858370978579,0
id0370417,2,2016-01-10 00:25:45,2016-01-10 00:33:26,1,-73.95594787597656,40.779651641845696,-73.9593276977539,40.80117034912109,N,461,2.40579099635945,0
id0296604,1,2016-06-28 00:17:34,2016-06-28 00:31:31,2,-73.99282836914062,40.73383712768555,-73.95140838623048,40.77421188354492,N,837,5.699126073546985,0
id2395631,1,2016-06-19 00:59:39,2016-06-19 01:05:02,1,-73.97766876220702,40.75431442260742,-73.98358917236328,40.7436408996582,N,323,1.2872078569416259,0
id1450467,2,2016-06-23 00:16:59,2016-06-23 00:33:52,5,-73.98682403564453,40.73940658569336,-73.9843521118164,40.783199310302734,N,1013,4.865531329055391,0
id1934907,1,2016-02-12 00:12:51,2016-02-12 00:28:25,4,-74.0072250366211,40.70423889160156,-74.00237274169923,40.739421844482415,N,934,3.9270268284129215,0
id1609378,2,2016-03-11 00:09:28,2016-03-11 00:17:39,1,-73.99121856689453,40.75040054321289,-73.97380065917967,40.75041961669922,N,491,1.4805236695367596,0
id3544197,2,2016-04-20 00:27:52,2016-04-20 01:06:43,2,-73.9713134765625,40.758148193359375,-73.91716766357422,40.637859344482415,N,2331,14.123016574301339,0
id1474930,2,2016-01-03 00:49:19,2016-01-03 00:53:04,1,-73.9964370727539,40.72380828857422,-73.98835754394531,40.73741149902344,N,225,1.658796984525788,0
id0800238,1,2016-02-15 00:13:58,2016-02-15 00:20:23,1,-73.95894622802734,40.70916748046875,-73.99137115478516,40.71759033203125,N,385,2.910377467191339,0
id0359531,2,2016-05-30 00:19:10,2016-05-30 00:40:20,1,-73.96675872802734,40.80431365966797,-74.00360870361328,40.7263069152832,N,1270,9.207871895447829,0
id0950724,1,2016-01-18 00:18:31,2016-01-18 00:34:08,1,-74.00557708740233,40.70841598510742,-73.9482192993164,40.717239379882805,N,937,4.972812099516825,0
id1778455,1,2016-05-06 00:35:43,2016-05-06 01:31:56,1,-73.99260711669923,40.76345443725586,-73.94055938720702,40.851421356201165,N,3373,10.719812579916544,0
id2994059,1,2016-06-18 00:11:13,2016-06-18 00:30:13,1,-73.99591064453125,40.73876953125,-73.95502471923827,40.78844833374024,N,1140,6.518110089452272,0
id0654980,2,2016-04-21 00:45:08,2016-04-21 00:49:24,1,-73.98280334472656,40.76681900024414,-73.97846221923827,40.783069610595696,N,256,1.841172526839538,0
id1861055,1,2016-02-13 00:20:24,2016-02-13 00:23:51,1,-73.99065399169923,40.71858215332031,-73.99229431152342,40.72509765625,N,207,0.7365380519218803,0
id2675893,1,2016-06-25 00:12:24,2016-06-25 00:18:48,1,-73.99032592773438,40.73702239990234,-73.98180389404298,40.73903274536133,N,384,0.7579651905353401,0
id2866864,2,2016-06-25 00:26:59,2016-06-25 00:47:39,1,-73.9564208984375,40.76726150512695,-73.99085998535155,40.75067901611328,N,1240,3.457923062259182,0
id1721851,1,2016-04-11 00:26:39,2016-04-11 00:34:36,1,-73.99433135986328,40.75084686279297,-73.97520446777344,40.75870132446289,N,477,1.8448018021466601,0
id0108520,1,2016-01-12 00:53:31,2016-01-12 00:53:49,1,-73.80080413818358,40.712677001953125,-73.80080413818358,40.712677001953125,N,18,0.0,0
id2638951,2,2016-01-31 00:02:47,2016-01-31 00:19:44,1,-73.96017456054686,40.769798278808594,-73.97801208496092,40.726875305175774,N,1017,4.999881531432114,0
id2897292,1,2016-03-18 00:07:08,2016-03-18 00:15:29,1,-73.99352264404298,40.721336364746094,-74.00330352783203,40.74015045166016,N,501,2.2477649604963292,0
id1914677,1,2016-06-27 00:29:59,2016-06-27 00:53:19,1,-74.0052719116211,40.72164916992188,-73.9548568725586,40.77133560180664,N,1400,6.98433779750229,0
id1330559,1,2016-01-07 00:08:53,2016-01-07 00:08:57,1,-74.01005554199219,40.72029113769531,-74.01011657714845,40.720001220703125,N,4,0.03259629148453452,0
id0043064,2,2016-03-27 00:18:45,2016-03-27 00:39:31,2,-73.98779296875,40.73841094970703,-73.93968963623048,40.7515983581543,N,1246,4.342909838456886,0
id2025651,2,2016-01-01 00:41:17,2016-01-01 00:45:25,1,-73.81986236572266,40.76737594604492,-73.95566558837889,40.76928329467773,N,248,11.545215306025057,0
id2198181,2,2016-02-11 00:02:27,2016-02-11 00:21:21,1,-73.98509216308595,40.72393798828125,-73.93099975585938,40.75715637207031,N,1134,5.893726351000046,0
id3876532,2,2016-06-12 00:36:34,2016-06-12 00:53:11,1,-73.98953247070312,40.719085693359375,-73.9942626953125,40.76116943359375,N,997,4.688566740766234,0
id0753058,2,2016-02-28 00:09:32,2016-02-28 00:25:27,1,-74.007080078125,40.7330207824707,-73.9891586303711,40.7187385559082,N,955,2.1985848425530485,0
id0839380,2,2016-05-31 00:11:37,2016-05-31 00:15:54,2,-73.95185852050781,40.76945114135742,-73.9617462158203,40.76839065551758,N,257,0.8486575668246925,0
id2509619,2,2016-05-06 00:50:22,2016-05-06 00:56:34,1,-73.98542022705078,40.741458892822266,-73.98706817626953,40.75611114501953,N,372,1.6324209436541608,0
id3951532,1,2016-04-22 00:05:52,2016-04-22 00:16:59,2,-73.99253845214845,40.71424865722656,-73.98223876953125,40.740188598632805,N,667,3.0094873973455876,0
id0674473,1,2016-03-24 00:33:47,2016-03-24 00:41:47,1,-73.97589874267578,40.7583122253418,-73.95067596435547,40.77492904663086,N,480,2.8281657239217233,0
id2801217,1,2016-05-02 00:51:15,2016-05-02 01:03:42,1,-73.9865493774414,40.75597381591797,-74.01346588134764,40.70246887207031,N,747,6.3644952373839105,0
id0177210,2,2016-01-01 00:13:37,2016-01-01 00:34:17,1,-73.9827423095703,40.777446746826165,-73.92208099365233,40.76616668701172,N,1240,5.306057069601914,0
id3766742,1,2016-04-02 00:57:46,2016-04-02 01:06:25,1,-74.00375366210938,40.74178314208984,-73.97896575927734,40.752403259277344,N,519,2.4143274791365785,0
id2149748,2,2016-01-29 00:04:21,2016-01-29 00:35:35,1,-73.99884796142578,40.76385116577149,-74.06006622314453,41.012725830078125,N,1874,28.110895192292116,0
id1246370,2,2016-03-18 00:16:59,2016-03-18 00:23:59,2,-74.00211334228516,40.72991561889648,-73.98287963867188,40.726863861083984,N,420,1.6695901269492686,0
id2789868,2,2016-05-27 00:04:54,2016-05-27 00:17:51,1,-73.98171997070312,40.73252868652344,-73.9937973022461,40.75654983520508,N,777,2.857142192216972,0
id0401259,2,2016-06-07 00:21:06,2016-06-07 00:25:42,4,-73.9806900024414,40.7607307434082,-73.982177734375,40.76557159423828,N,276,0.5520142477971223,0
id1316845,2,2016-05-27 00:59:20,2016-05-27 01:05:10,1,-73.99748229980467,40.744911193847656,-73.98808288574217,40.75947952270508,N,350,1.8036861437053922,0
id2254187,2,2016-06-30 00:30:36,2016-06-30 00:48:57,2,-73.9765625,40.78808975219727,-73.91255187988281,40.87583923339844,N,1101,11.156826186148896,0
id0368243,2,2016-05-26 00:06:34,2016-05-26 00:30:39,1,-73.99581909179686,40.72482681274414,-73.94841003417967,40.774173736572266,N,1445,6.80015773980093,0
id2826465,2,2016-03-31 00:04:17,2016-03-31 00:11:31,1,-73.99227905273438,40.72584915161133,-73.97799682617188,40.72515869140625,N,434,1.2164060891212822,0
id3165016,1,2016-05-01 00:54:31,2016-05-01 01:05:15,1,-73.94148254394531,40.68577194213867,-73.95087432861328,40.666213989257805,N,644,2.313057433347832,0
id0974331,1,2016-05-24 00:38:16,2016-05-24 00:50:23,2,-74.00071716308595,40.730781555175774,-73.98481750488281,40.76844024658203,N,727,4.393157521854107,0
id0857973,2,2016-02-11 00:46:15,2016-02-11 01:12:53,5,-73.98836517333984,40.73462677001953,-73.93867492675781,40.84001541137695,N,1598,12.437276908482483,0
id3766468,2,2016-04-09 00:31:35,2016-04-09 01:01:40,2,-73.94750213623048,40.7905387878418,-73.99330139160156,40.700626373291016,N,1805,10.712651654028592,0
id2398561,2,2016-01-17 00:10:26,2016-01-17 00:22:40,1,-73.99402618408203,40.74113082885742,-73.97894287109375,40.77662658691406,N,734,4.143375785172887,0
id3075016,2,2016-01-26 00:59:13,2016-01-26 01:05:53,1,-73.9875259399414,40.75527572631836,-73.97743225097656,40.75188827514648,N,400,0.9367405179713895,0
id0342608,1,2016-05-24 00:42:22,2016-05-24 00:50:45,1,-73.96048736572266,40.65822219848633,-73.94786071777344,40.63289642333984,N,503,3.009073665197187,0
id3613133,2,2016-02-20 00:43:20,2016-02-20 00:58:57,5,-73.78183746337889,40.64474105834961,-73.8451919555664,40.7158088684082,N,937,9.551361253918063,0
id3529748,2,2016-02-16 00:35:42,2016-02-16 00:48:32,2,-74.0082015991211,40.74040985107422,-73.9877700805664,40.72113037109375,N,770,2.7560387454864532,0
id1510140,2,2016-04-19 00:21:45,2016-04-19 00:31:24,5,-73.98661041259764,40.7615966796875,-73.99615478515625,40.743499755859375,N,579,2.1663962265142427,0
id2169701,2,2016-06-03 00:49:19,2016-06-03 00:55:47,1,-73.9720001220703,40.75397872924805,-73.9482879638672,40.78302001953125,N,388,3.801823754799464,0
id1501149,2,2016-05-17 00:23:11,2016-05-17 00:31:07,1,-73.98623657226561,40.72801971435546,-73.97042846679686,40.74909973144531,N,476,2.6982489370009795,0
id3458500,2,2016-02-25 00:28:55,2016-02-25 00:32:56,2,-73.97882843017578,40.74515151977539,-73.98885345458984,40.748638153076165,N,241,0.9358964504416072,0
id1829692,1,2016-05-03 00:47:05,2016-05-03 00:53:41,1,-73.98020935058595,40.75093460083008,-73.96138000488281,40.759986877441406,N,396,1.8897647338622205,0
id2165376,1,2016-05-10 00:18:06,2016-05-10 00:23:28,1,-74.00164031982422,40.7411003112793,-73.98141479492188,40.75111770629882,N,322,2.047421397725359,0
id1383252,2,2016-01-14 00:37:21,2016-01-14 00:49:00,4,-74.00088500976561,40.73090362548828,-73.99113464355469,40.77483367919922,N,699,4.946165718440332,0
id3159212,2,2016-02-15 00:13:03,2016-02-15 00:33:34,1,-73.96040344238281,40.76226043701172,-73.88230895996092,40.73054504394531,N,1231,7.513769530638915,0
id0344508,2,2016-06-04 00:32:51,2016-06-04 00:39:53,1,-73.98886108398438,40.744510650634766,-74.00027465820312,40.734050750732415,N,422,1.5130211285209545,0
id1720100,2,2016-03-12 00:51:42,2016-03-12 00:56:49,4,-73.96446228027344,40.80744552612305,-73.96998596191406,40.79547882080078,N,307,1.4088416125299004,0
id1794478,2,2016-01-06 00:59:45,2016-01-06 01:10:58,1,-73.99175262451173,40.71487045288086,-73.99070739746092,40.687599182128906,N,673,3.028414542222104,0
id1291489,2,2016-02-17 00:38:35,2016-02-17 00:48:59,3,-73.98589324951173,40.765438079833984,-73.9666748046875,40.76145553588867,N,624,1.6923247135359178,0
id2819030,1,2016-06-16 00:04:27,2016-06-16 00:36:29,1,-73.7879180908203,40.64152526855469,-73.98424530029298,40.75991439819336,N,1922,21.240858267292914,0
id2322452,1,2016-05-05 00:45:41,2016-05-05 00:53:04,1,-73.99234008789062,40.74518585205078,-74.00157928466798,40.73942947387695,N,443,1.012429363822201,0
id1606724,2,2016-02-19 00:12:45,2016-02-19 00:38:45,1,-73.78961944580078,40.64715576171875,-73.9521942138672,40.80809783935546,N,1560,22.585474198243347,0
id2662918,1,2016-06-04 00:56:29,2016-06-04 01:29:26,1,-73.98258209228516,40.7677116394043,-73.94062042236328,40.69256591796875,N,1977,9.071761118703293,0
id0227086,2,2016-02-03 00:17:53,2016-02-03 00:31:17,1,-73.97545623779298,40.75104904174805,-73.97836303710938,40.78849029541016,N,804,4.163317218107521,0
id3258448,1,2016-03-05 00:00:57,2016-03-05 00:15:41,1,-73.97854614257811,40.72416305541992,-73.97911834716798,40.756053924560554,N,884,3.5402205932466297,0
id3311989,1,2016-02-08 00:45:18,2016-02-08 00:56:36,2,-73.97592163085938,40.748809814453125,-73.97857666015625,40.7774543762207,N,678,3.187545350395918,0
id3694932,1,2016-04-23 00:14:21,2016-04-23 00:31:48,1,-73.98572540283203,40.7587776184082,-73.99198150634764,40.7451286315918,N,1047,1.6056515166052483,0
id0410181,2,2016-05-06 00:01:40,2016-05-06 01:34:28,1,-74.00950622558595,40.703739166259766,-73.93643188476561,40.85309982299805,N,5568,17.704372769883648,0
id1912291,2,2016-02-24 00:34:53,2016-02-24 00:47:13,6,-73.86283874511719,40.76911163330078,-73.94255065917967,40.72103118896485,N,740,8.624986195046981,0
id3222454,1,2016-05-14 00:34:25,2016-05-14 00:41:54,1,-73.98564147949219,40.75521087646485,-73.9740982055664,40.755470275878906,N,449,0.9816006726392057,0
id0054728,2,2016-05-19 00:16:30,2016-05-19 00:40:54,1,-73.96588134765625,40.76204299926758,-73.85773468017578,40.72286605834961,N,1464,10.169174911584651,0
id0012401,1,2016-04-24 00:14:24,2016-04-24 00:39:42,1,-73.9886703491211,40.763870239257805,-73.9316177368164,40.85223388671875,N,1518,10.941727492082814,0
id1287627,1,2016-03-27 00:47:50,2016-03-27 00:53:17,1,-73.97042846679686,40.79378128051758,-73.9532470703125,40.807178497314446,N,327,2.084289475265612,0
id3216626,2,2016-04-10 00:10:47,2016-04-10 00:32:53,1,-73.987548828125,40.7327995300293,-73.93721008300781,40.82398986816406,N,1326,10.989337477609489,0
id0048471,2,2016-05-07 00:51:58,2016-05-07 00:56:18,1,-74.00342559814453,40.75167846679688,-73.99116516113281,40.751361846923835,N,260,1.042729585485714,0
id1239996,2,2016-03-16 00:20:08,2016-03-16 00:32:43,1,-73.99292755126953,40.7629508972168,-73.95188903808595,40.77827072143555,N,755,3.8806899854083072,0
id0558782,2,2016-01-11 00:56:13,2016-01-11 01:01:50,1,-73.98786163330078,40.749393463134766,-73.97274017333984,40.75670623779297,N,337,1.5201789776283188,0
id0147036,1,2016-03-01 00:16:13,2016-03-01 00:26:04,1,-74.0033950805664,40.72539520263672,-74.01506042480467,40.708450317382805,N,591,2.1262403295457646,0
id3437083,2,2016-01-12 00:35:00,2016-01-12 00:41:36,1,-73.9417266845703,40.79556274414063,-73.95446014404298,40.80562210083008,N,396,1.5550687247656867,0
id3851932,2,2016-02-14 00:06:16,2016-02-14 00:18:39,5,-73.98790740966798,40.74410629272461,-73.9846420288086,40.76113510131836,N,743,1.9104673889406187,0
id2677312,2,2016-04-24 00:56:13,2016-04-24 01:10:00,5,-73.98519897460938,40.751270294189446,-73.94970703125,40.7710189819336,N,827,3.7291413622232907,0
id1402932,2,2016-02-28 00:10:02,2016-02-28 00:17:12,1,-73.98828887939453,40.71828079223633,-73.9441146850586,40.71158599853516,N,430,3.82763666621085,0
id0975931,1,2016-05-22 00:58:17,2016-05-22 01:06:33,1,-74.00496673583984,40.74134063720703,-73.99400329589844,40.75130081176758,N,496,1.44593540416569,0
id1724880,2,2016-05-29 00:58:12,2016-05-29 01:05:04,5,-73.99036407470702,40.71440887451172,-73.98461151123048,40.72256088256836,N,412,1.0285351513927499,0
id0892045,2,2016-01-01 00:33:23,2016-01-01 01:07:19,1,-73.7767105102539,40.64556121826172,-73.90402221679686,40.85158157348633,N,2036,25.299447515804783,0
id0775016,1,2016-05-16 00:31:27,2016-05-16 00:54:56,2,-73.97003936767578,40.75966644287109,-73.95304107666014,40.68804550170898,N,1409,8.080154965828632,0
id1247732,1,2016-05-06 00:09:28,2016-05-06 00:22:28,1,-74.00252532958984,40.734199523925774,-73.9830780029297,40.72608184814453,N,780,1.8826569029555094,0
id2417477,1,2016-04-28 00:27:36,2016-04-28 00:35:22,1,-73.98204040527344,40.765300750732415,-74.00294494628906,40.74957656860352,N,466,2.49072075330474,0
id1254795,1,2016-06-04 00:02:09,2016-06-04 00:32:55,1,-74.00596618652342,40.73998260498047,-73.95693969726561,40.671363830566406,N,1846,8.68215758521832,0
id3366516,2,2016-01-07 00:26:18,2016-01-07 00:30:39,1,-73.97669982910156,40.75566864013672,-73.98641204833984,40.76100158691406,N,261,1.015838194499291,0
id3148846,1,2016-02-09 00:07:20,2016-02-09 00:16:29,1,-73.99031066894531,40.75652694702149,-73.9814224243164,40.74119186401367,N,549,1.8623229018190752,0
