id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,distance_km,pickup_hour
id3172485,1,2016-06-20 00:02:26,2016-06-20 00:07:55,1,-73.99147033691406,40.731792449951165,-74.01065826416014,40.72359085083008,N,329,1.867849775853534,0
id3894826,1,2016-03-27 00:07:11,2016-03-27 00:18:33,1,-73.9922332763672,40.72483825683594,-73.99905395507811,40.74446868896485,N,682,2.2547868984166413,0
id2680238,1,2016-04-01 00:07:29,2016-04-01 00:31:18,2,-73.98774719238281,40.72854995727539,-74.01531219482422,40.710052490234375,N,1429,3.115361092133478,0
id2276676,1,2016-06-24 00:27:46,2016-06-24 00:34:50,1,-73.97676849365233,40.757369995117195,-73.9774398803711,40.74720764160156,N,424,1.1294638818187095,0
id3274545,2,2016-01-31 00:07:39,2016-01-31 00:19:16,1,-73.97868347167967,40.75260162353516,-73.97379302978516,40.74774932861328,N,697,0.6803610882423327,0
id0840552,2,2016-02-05 00:16:19,2016-02-05 00:18:46,6,-73.96803283691406,40.800830841064446,-73.97226715087889,40.79420852661133,N,147,0.818460797361816,0
id0252149,1,2016-06-04 00:09:19,2016-06-04 00:17:25,2,-73.99972534179686,40.71939086914063,-73.98760986328125,40.71963119506836,N,486,1.0301611235778054,0
id2613121,1,2016-01-09 00:04:36,2016-01-09 00:28:05,1,-73.99134063720702,40.749942779541016,-73.98572540283203,40.72220230102539,N,1409,3.115965449640494,0
id2801339,2,2016-06-19 00:08:55,2016-06-19 00:13:50,2,-74.00322723388672,40.72737121582031,-73.99964141845702,40.7333984375,N,295,0.7351798978674874,0
id0434423,2,2016-03-04 00:05:42,2016-03-04 00:11:35,2,-73.98399353027342,40.760555267333984,-73.96794128417967,40.76822662353516,N,353,1.6083489191797575,0
id3527784,1,2016-04-01 00:05:09,2016-04-01 00:07:36,1,-73.98734283447266,40.74152755737305,-73.98133087158203,40.74705123901367,N,147,0.7981635001003263,0
id3828520,2,2016-02-21 00:58:23,2016-02-21 01:09:42,1,-73.98304748535155,40.762859344482415,-73.9732666015625,40.75268173217773,N,679,1.40265480343305,0
id2705818,2,2016-01-27 00:03:59,2016-01-27 00:12:34,2,-73.99047088623048,40.740398406982415,-73.98560333251953,40.76625061035156,N,515,2.8992681000031837,0
id2736220,2,2016-01-06 00:29:01,2016-01-06 00:38:57,1,-73.9887466430664,40.74509811401367,-73.9916763305664,40.75988006591797,N,596,1.6595862003553994,0
id1036537,2,2016-05-20 00:47:48,2016-05-20 00:55:10,1,-74.00930786132812,40.73815155029297,-74.00017547607422,40.728561401367195,N,442,1.3174757988702557,0
id1105776,1,2016-04-16 00:18:31,2016-04-16 00:36:05,1,-73.99022674560547,40.71266174316406,-73.98937225341797,40.6734733581543,N,1054,4.350517072198472,0
id1929429,2,2016-01-19 00:01:00,2016-01-19 00:06:28,3,-73.97610473632812,40.69345474243164,-73.98320007324217,40.681732177734375,N,328,1.4341783782667998,0
id2376688,2,2016-01-30 00:50:09,2016-01-30 00:56:55,1,-73.99244689941406,40.72484970092773,-74.00212860107422,40.72288131713867,N,406,0.8514552395053578,0
id2320420,2,2016-03-01 00:38:01,2016-03-01 00:47:31,1,-73.98556518554686,40.75955581665039,-73.95311737060547,40.77186584472656,N,570,3.077986894444514,0
id1739450,1,2016-03-28 00:59:25,2016-03-28 01:02:26,1,-74.00926971435547,40.721717834472656,-74.01570892333984,40.71582412719727,N,181,0.8529670372836073,0
id3586297,1,2016-01-08 00:15:03,2016-01-08 00:21:35,1,-73.98619842529298,40.76549911499024,-73.96835327148438,40.75914001464844,N,392,1.673032060737343,0
id2021618,2,2016-03-08 00:46:32,2016-03-08 00:56:18,1,-73.97572326660156,40.760608673095696,-73.94983673095702,40.77206039428711,N,586,2.5411343986827504,0
id0138582,1,2016-03-21 00:37:46,2016-03-21 00:55:18,2,-73.99940490722656,40.7275276184082,-73.94766998291014,40.6818733215332,N,1052,6.709588119465683,0
id0168536,2,2016-03-25 00:45:06,2016-03-25 00:54:50,2,-73.9176254272461,40.74322891235352,-73.92205047607422,40.762073516845696,N,584,2.1252989898832007,0
id1667131,1,2016-05-05 00:53:57,2016-05-05 00:59:34,1,-73.99280548095702,40.7358512878418,-73.9972915649414,40.72222900390625,N,337,1.5594130564388513,0
id3483077,1,2016-06-24 00:22:04,2016-06-24 00:46:24,1,-73.97273254394531,40.75837326049805,-73.93687438964844,40.85527801513672,N,1460,11.179923769644253,0
id2736660,1,2016-01-01 00:20:28,2016-01-01 00:24:09,3,-73.9992446899414,40.72764587402344,-74.0059051513672,40.72709274291992,N,221,0.5694587581417734,0
id3952358,1,2016-02-20 00:19:59,2016-02-20 00:21:45,1,-73.94034576416014,40.75105667114258,-73.94744873046875,40.75641250610352,N,106,0.8473158409472824,0
id2433310,2,2016-05-31 00:01:37,2016-05-31 00:18:31,5,-73.78227233886719,40.644630432128906,-73.89340209960938,40.65655899047852,N,1014,9.538377099873031,0
id3502486,1,2016-01-07 00:33:24,2016-01-07 00:42:48,1,-73.78219604492188,40.644630432128906,-73.78397369384764,40.64625549316406,N,564,0.23530584921145273,0
id0970430,2,2016-03-25 00:20:18,2016-03-25 00:25:18,1,-73.97799682617188,40.742408752441406,-73.97521209716798,40.74850082397461,N,300,0.7164504364546224,0
id0531651,1,2016-06-08 00:58:14,2016-06-08 01:01:30,1,-73.98299407958984,40.77178955078125,-73.99367523193358,40.76308441162109,N,196,1.3258798069622413,0
id2232427,1,2016-04-24 00:07:10,2016-04-24 00:20:51,2,-73.9849853515625,40.75859832763672,-73.96347045898438,40.76576232910156,N,821,1.994175083674025,0
id2978295,2,2016-04-20 00:36:32,2016-04-20 00:49:22,1,-73.99046325683594,40.75606155395508,-73.96305847167967,40.76539993286133,N,770,2.5496259544151956,0
id3388523,1,2016-02-26 00:09:36,2016-02-26 00:40:51,1,-74.00456237792967,40.74230194091797,-73.9506607055664,40.66061401367188,N,1875,10.159156500211234,0
id0599907,1,2016-06-11 00:56:27,2016-06-11 01:16:06,1,-74.01266479492188,40.702449798583984,-73.95641326904298,40.77742385864258,N,1179,9.597879152219534,0
id1040299,2,2016-04-03 00:54:13,2016-04-03 00:59:15,1,-73.96064758300781,40.76148223876953,-73.9597930908203,40.76279067993164,N,302,0.16238583914378849,0
id3295920,2,2016-05-15 00:59:24,2016-05-15 01:09:18,1,-74.00645446777344,40.73961639404297,-73.996337890625,40.76376724243164,N,594,2.8152855802719174,0
id1942229,1,2016-01-30 00:57:30,2016-01-30 01:03:03,1,-73.97957611083984,40.740501403808594,-73.9874496459961,40.73267364501953,N,333,1.0967455494509255,0
id1616132,1,2016-03-15 00:16:16,2016-03-15 00:24:23,1,-74.0039520263672,40.716899871826165,-73.98496246337889,40.72440719604492,N,487,1.8165271376745176,0
id2456044,1,2016-06-18 00:38:50,2016-06-18 00:46:17,1,-73.965087890625,40.75919342041016,-73.984375,40.76711654663086,N,447,1.8604055125604195,0
id1528365,2,2016-02-14 00:17:49,2016-02-14 00:30:46,1,-73.98921203613281,40.71902847290039,-73.97470855712889,40.68035888671875,N,777,4.465851672939711,0
id0932508,2,2016-04-09 00:12:20,2016-04-09 00:23:14,6,-73.98622131347656,40.730567932128906,-73.99340057373048,40.72439956665039,N,654,0.9171628971267247,0
id3986858,2,2016-01-17 00:12:18,2016-01-17 00:22:02,1,-73.97554016113281,40.745418548583984,-73.98046875,40.721778869628906,N,584,2.657235648613996,0
id1982969,2,2016-02-25 00:22:20,2016-02-25 00:41:31,1,-74.01571655273438,40.714599609375,-73.96318817138672,40.758148193359375,N,1151,6.580422682986315,0
id3030561,2,2016-06-23 00:22:30,2016-06-23 00:31:00,1,-73.96610260009764,40.7735710144043,-73.98767852783203,40.76522445678711,N,510,2.0546847720669175,0
id0352940,1,2016-06-25 00:27:32,2016-06-25 00:34:11,1,-73.99974060058595,40.72677230834961,-73.9890365600586,40.73634719848633,N,399,1.3990661717507904,0
id2286398,1,2016-04-16 00:22:17,2016-04-16 00:36:58,1,-73.97307586669923,40.74856948852539,-74.01408386230467,40.71681594848633,N,881,4.957123192275168,0
id0347872,2,2016-05-13 00:52:17,2016-05-13 00:56:14,6,-73.98883056640625,40.7450065612793,-73.98686981201173,40.7408447265625,N,237,0.4911082846867453,0
id3204243,1,2016-04-16 00:58:39,2016-04-16 01:10:57,1,-73.98836517333984,40.74330139160156,-74.00635528564453,40.73348617553711,N,738,1.8775822648360576,0
id0862289,2,2016-04-08 00:25:40,2016-04-08 00:40:05,2,-73.97980499267578,40.74931335449219,-73.98137664794923,40.77238464355469,N,865,2.564395115496652,0
id1625232,1,2016-01-05 00:01:34,2016-01-05 00:07:27,1,-73.97845458984375,40.762542724609375,-73.9812774658203,40.742141723632805,N,353,2.277187717995944,0
id3469155,2,2016-05-25 00:01:01,2016-05-25 00:07:58,1,-73.95561981201173,40.764019012451165,-73.96878051757811,40.761280059814446,N,417,1.1592370644613241,0
id0322310,1,2016-05-29 00:57:07,2016-05-29 01:06:39,1,-73.97594451904298,40.78636169433594,-73.94711303710938,40.82585144042969,N,572,5.021919303991635,0
id3813824,1,2016-02-05 00:55:00,2016-02-05 01:03:59,1,-73.97598266601561,40.7553939819336,-73.9744644165039,40.743309020996094,N,539,1.3476239983405112,0
id1398268,1,2016-06-06 00:48:18,2016-06-06 01:16:29,2,-73.78992462158203,40.64299774169922,-73.98591613769531,40.75059509277344,N,1691,20.498149426982597,0
id1113894,1,2016-02-29 00:24:50,2016-02-29 00:31:18,1,-73.99020385742188,40.76166534423828,-74.00825500488281,40.73646545410156,N,388,3.190373328165121,0
id2836060,1,2016-01-12 00:29:26,2016-01-12 00:36:02,1,-73.97496032714845,40.76504898071289,-73.9612045288086,40.77177047729492,N,396,1.387001572609249,0
id1547950,1,2016-06-03 00:13:33,2016-06-03 00:24:21,1,-73.99014282226561,40.75665664672852,-73.9640121459961,40.79791259765625,N,648,5.089628617429557,0
id3200482,2,2016-05-04 00:36:40,2016-05-04 00:44:27,5,-73.98548889160156,40.74665069580078,-73.99115753173827,40.72536087036133,N,467,2.4117918229636888,0
id0680492,1,2016-04-25 00:51:30,2016-04-25 00:55:02,1,-73.97576141357422,40.75260162353516,-73.96246337890625,40.75871658325195,N,212,1.3184720041420592,0
id1063653,1,2016-05-08 00:28:18,2016-05-08 00:54:24,1,-74.000732421875,40.74618911743164,-73.94389343261719,40.83512878417969,N,1566,10.991085592814764,0
id1144692,2,2016-04-24 00:45:38,2016-04-24 00:54:44,2,-73.98748016357422,40.738548278808594,-73.97028350830078,40.7493896484375,N,546,1.8933476060902577,0
id2321938,1,2016-03-24 00:09:31,2016-03-24 00:13:02,1,-73.97797393798828,40.783504486083984,-73.96686553955078,40.79600524902344,N,211,1.6783715585608536,0
id2553887,2,2016-06-09 00:25:33,2016-06-09 00:41:43,2,-73.99765014648438,40.736328125,-73.95383453369139,40.77096176147461,N,970,5.352524026695604,0
id0290246,2,2016-01-27 00:51:45,2016-01-27 01:06:03,2,-73.78974151611328,40.647022247314446,-73.82091522216798,40.73213577270508,N,858,9.812157015842232,0
id3526096,2,2016-06-05 00:58:06,2016-06-05 01:03:35,1,-73.9813232421875,40.73752212524414,-73.99040222167967,40.724910736083984,N,329,1.5984871348226557,0
id2127107,1,2016-01-10 00:34:49,2016-01-10 00:38:47,1,-73.97965240478516,40.78448486328125,-73.98426818847656,40.769866943359375,N,238,1.6693493840702953,0
id3471119,1,2016-04-10 00:22:37,2016-04-10 00:39:56,1,-73.96510314941406,40.75908660888672,-73.87421417236328,40.73720932006836,N,1039,8.098231244065916,0
id0704056,2,2016-06-07 00:32:16,2016-06-07 00:47:45,1,-73.9898681640625,40.729507446289055,-73.97021484375,40.783973693847656,N,929,6.272305242004827,0
id2664448,2,2016-03-11 00:12:43,2016-03-11 00:33:35,1,-73.98710632324217,40.72103118896485,-73.95928192138672,40.6756591796875,N,1252,5.563975490003111,0
id0539562,2,2016-02-13 00:18:57,2016-02-13 00:28:33,1,-73.98524475097656,40.718765258789055,-73.981201171875,40.736270904541016,N,576,1.9732901160030945,0
id0620457,2,2016-01-09 00:31:58,2016-01-09 00:43:35,2,-73.98234558105469,40.770450592041016,-73.99429321289062,40.73297882080078,N,697,4.28154992395703,0
id2725657,1,2016-04-24 00:17:18,2016-04-24 00:24:56,1,-73.9591064453125,40.78322219848633,-73.96351623535155,40.798561096191406,N,458,1.7433892247932037,0
id0851279,2,2016-01-21 00:06:30,2016-01-21 00:17:52,1,-73.98360443115233,40.746875762939446,-73.95246124267578,40.786582946777344,N,682,5.141356610444884,0
id3927666,2,2016-02-15 00:07:29,2016-02-15 00:12:37,2,-73.99897003173827,40.71351623535156,-74.0130386352539,40.70196914672852,N,308,1.7529507067654237,0
id0373702,2,2016-02-28 00:51:59,2016-02-28 01:04:21,1,-73.98939514160156,40.7263298034668,-74.0073013305664,40.711738586425774,N,742,2.2225545596526213,0
id3029705,2,2016-05-22 00:32:18,2016-05-22 00:41:39,1,-73.98687744140625,40.77909851074219,-73.95626068115233,40.7843017578125,N,561,2.6657437902625296,0
id1334141,1,2016-06-19 00:54:29,2016-06-19 01:04:03,3,-73.9680404663086,40.80216979980469,-73.9822769165039,40.77757263183594,N,574,2.98643558704445,0
id3222632,1,2016-04-09 00:59:27,2016-04-09 01:29:14,1,-74.00757598876953,40.71551132202149,-73.93856048583984,40.84276580810546,N,1787,15.29497674832488,0
id0191135,1,2016-05-11 00:27:51,2016-05-11 00:39:48,1,-73.9947509765625,40.71882247924805,-73.95265960693358,40.70655059814453,N,717,3.8283081948820716,0
id0929046,1,2016-05-20 00:04:56,2016-05-20 00:11:00,1,-73.9996795654297,40.73357009887695,-73.9870834350586,40.74567794799805,N,364,1.7183117564178798,0
id3952557,2,2016-04-01 00:07:34,2016-04-01 00:13:26,1,-73.99957275390625,40.73897171020508,-74.00508880615233,40.72289276123047,N,352,1.8453222022547733,0
id2862891,1,2016-04-04 00:42:04,2016-04-04 00:46:05,1,-73.96982574462889,40.75745391845703,-73.98371124267578,40.76017761230469,N,241,1.2183736778620018,0
id1352134,2,2016-05-05 00:33:57,2016-05-05 00:45:43,1,-73.98072052001953,40.76057052612305,-73.94591522216798,40.803001403808594,N,706,5.56191537473914,0
id2536120,2,2016-04-02 00:27:50,2016-04-02 00:48:17,1,-73.97460174560547,40.75341033935546,-73.89949798583984,40.814258575439446,N,1227,9.293640377175205,0
id2793499,2,2016-04-25 00:01:28,2016-04-25 00:11:37,5,-73.98542022705078,40.73577117919922,-73.99088287353516,40.75582885742188,N,609,2.2743053411453227,0
id3548517,2,2016-05-14 00:26:08,2016-05-14 00:31:51,1,-73.9772186279297,40.7498893737793,-73.97360229492188,40.7552604675293,N,343,0.6707695307228245,0
id1485688,2,2016-01-18 00:38:51,2016-01-18 00:43:50,1,-73.97868347167967,40.76211166381836,-73.98902130126953,40.75836181640625,N,299,0.9723121510428014,0
id1892780,2,2016-06-17 00:01:44,2016-06-17 00:07:32,5,-73.95984649658203,40.76256561279297,-73.94570922851561,40.775577545166016,N,348,1.8788503690601859,0
id0976095,2,2016-01-07 00:46:39,2016-01-07 01:01:39,2,-74.00592041015625,40.735931396484375,-73.95557403564453,40.76823806762695,N,900,5.583306265211833,0
id2391086,1,2016-04-09 00:03:40,2016-04-09 00:47:20,1,-74.00495910644531,40.74070739746094,-73.88883972167967,40.76925277709961,N,2620,10.36626467571427,0
id0035465,2,2016-02-28 00:12:15,2016-02-28 00:21:41,1,-73.98812103271484,40.72801971435546,-73.9779281616211,40.75273132324219,N,566,2.876564795543144,0
id0484279,2,2016-04-23 00:16:43,2016-04-23 00:40:55,1,-73.97252655029298,40.78571319580078,-73.92789459228516,40.81088638305664,N,1452,4.711684509726529,0
id2867808,1,2016-04-13 00:20:19,2016-04-13 00:50:07,1,-73.92497253417967,40.76176071166992,-73.9441909790039,40.700721740722656,N,1788,6.969475098558562,0
id2203709,2,2016-06-25 00:22:49,2016-06-25 00:31:08,1,-73.99427795410156,40.69015121459961,-73.9749526977539,40.6751708984375,N,499,2.337358019653008,0
id1359437,2,2016-01-18 00:18:08,2016-01-18 00:31:58,2,-74.01191711425781,40.70930862426758,-73.99410247802734,40.76499176025391,N,830,6.363613051256798,0
id3469050,1,2016-01-14 00:51:46,2016-01-14 01:04:06,2,-73.95560455322266,40.77263259887695,-73.9847640991211,40.76333618164063,N,740,2.68478844686133,0
id2915067,2,2016-02-21 00:10:52,2016-02-21 00:18:33,2,-73.9942855834961,40.74113082885742,-73.99375152587889,40.7620506286621,N,461,2.3225414503926656,0
id3647189,1,2016-06-02 00:52:54,2016-06-02 01:18:30,2,-73.99293518066406,40.738967895507805,-73.89130401611328,40.75486755371094,N,1536,8.817085369337459,0
id0331266,2,2016-03-19 00:24:00,2016-03-19 00:30:44,1,-74.00064849853516,40.71854019165039,-73.99988555908203,40.71674346923828,N,404,0.20971479795883297,0
id3460497,1,2016-03-04 00:21:55,2016-03-04 01:07:14,1,-73.98590087890625,40.74859619140625,-73.78874969482422,40.71343612670898,N,2719,17.206311341436127,0
id2313892,1,2016-06-10 00:14:23,2016-06-10 00:21:55,2,-73.95213317871092,40.79012680053711,-73.93633270263672,40.79731369018555,N,452,1.5620993508256182,0
id2372743,2,2016-04-06 00:20:21,2016-04-06 00:41:19,1,-73.98639678955078,40.73854064941406,-73.97023010253906,40.75480270385742,N,1258,2.2686299002491834,0
id1380060,2,2016-01-26 00:37:14,2016-01-26 00:57:39,3,-74.00064086914062,40.7372932434082,-73.97340393066406,40.678619384765625,N,1225,6.912048464453125,0
id1046408,2,2016-05-24 00:29:42,2016-05-24 00:58:55,2,-73.9711685180664,40.75831985473633,-73.92723083496092,40.673919677734375,N,1753,10.085400024905066,0
id2222205,2,2016-06-08 00:50:30,2016-06-08 00:56:43,1,-73.98674774169923,40.76137924194336,-73.98224639892578,40.78142929077149,N,373,2.258205151003294,0
id3349510,2,2016-03-06 00:00:23,2016-03-06 00:33:54,5,-74.00823211669923,40.740421295166016,-73.958740234375,40.71680068969727,N,2011,4.956969122554536,0
id2579689,1,2016-03-25 00:16:22,2016-03-25 01:00:16,1,-73.96460723876953,40.791797637939446,-74.0090560913086,40.64706039428711,N,2634,16.504104326791527,0
id1064785,1,2016-06-25 00:19:27,2016-06-25 00:25:50,1,-73.98297882080078,40.758399963378906,-73.9827880859375,40.75086975097656,N,383,0.8360107927439622,0
id2185364,1,2016-03-25 00:59:27,2016-03-25 01:07:38,1,-74.00373077392578,40.732154846191406,-73.98932647705078,40.71874237060546,N,491,1.9275762963369705,0
id3598817,1,2016-02-24 00:30:39,2016-02-24 00:37:14,1,-73.997314453125,40.72243881225586,-73.98801422119139,40.7199821472168,N,395,0.8362303249440479,0
id2375006,2,2016-04-23 00:48:52,2016-04-23 00:58:28,1,-73.97016906738281,40.75600814819336,-73.93943786621092,40.79035568237305,N,576,4.621588102444196,0
id0616768,2,2016-03-28 00:21:26,2016-03-28 00:38:47,1,-73.99175262451173,40.754440307617195,-74.00665283203125,40.70671081542969,N,1041,5.447255413902086,0
id3726317,1,2016-05-20 00:47:18,2016-05-20 01:07:46,1,-74.00000762939453,40.7330322265625,-73.97339630126953,40.79534530639648,N,1228,7.277220103385433,0
id0036321,2,2016-06-26 00:24:26,2016-06-26 00:29:26,2,-73.98663330078125,40.75843811035156,-73.97274780273438,40.76396942138672,N,300,1.3304123138522481,0
id0365565,1,2016-01-31 00:34:38,2016-01-31 00:51:51,3,-73.99114990234375,40.76081466674805,-73.98537445068358,40.73220443725586,N,1033,3.213454800688093,0
id1168206,1,2016-04-24 00:51:11,2016-04-24 01:08:38,4,-73.97428131103516,40.753196716308594,-73.96251678466798,40.80483627319336,N,1047,5.818564099228302,0
id3826323,1,2016-04-30 00:57:41,2016-04-30 01:08:48,1,-73.97512817382812,40.75380706787109,-73.98313903808595,40.76333999633789,N,667,1.2583119214246024,0
id0301209,1,2016-04-30 00:56:08,2016-04-30 01:01:34,1,-73.98876953125,40.74288558959961,-73.9895782470703,40.749698638916016,N,326,0.7593662214926589,0
id1475428,2,2016-01-30 00:25:18,2016-01-30 00:43:33,1,-74.00608825683594,40.73983001708984,-73.97471618652342,40.757301330566406,N,1095,3.297247314823169,0
id1913793,1,2016-02-18 00:20:44,2016-02-18 00:32:50,3,-73.94813537597656,40.71120071411133,-73.9219970703125,40.70858383178711,N,726,2.240663908250955,0
id3945329,1,2016-01-30 00:07:49,2016-01-30 00:34:20,1,-73.98499298095702,40.74776077270508,-73.8128662109375,40.71141815185546,N,1591,15.176725461523448,0
id1248775,2,2016-04-16 00:05:26,2016-04-16 00:13:43,1,-73.97414398193358,40.759910583496094,-73.96749877929686,40.760501861572266,N,497,0.5686424887787063,0
id0716789,2,2016-05-18 00:14:49,2016-05-18 00:41:37,1,-73.98440551757811,40.75630569458008,-73.98223876953125,40.748382568359375,N,1608,0.8985444516503212,0
id3365156,2,2016-06-25 00:10:57,2016-06-25 00:28:56,5,-73.96932983398438,40.75740051269531,-73.99066925048828,40.756229400634766,N,1079,1.8185025647395594,0
id1230275,1,2016-05-19 00:10:03,2016-05-19 00:24:38,1,-73.99315643310547,40.73509979248047,-73.95412445068358,40.741947174072266,N,875,3.403666597923622,0
id2128768,1,2016-02-07 00:16:26,2016-02-07 00:34:12,1,-73.98878479003906,40.72090911865234,-73.9288330078125,40.702533721923835,N,1066,5.488939949403738,0
id0370185,2,2016-03-14 00:07:00,2016-03-14 00:12:27,1,-74.00238037109375,40.73036956787109,-73.98252105712889,40.75701141357422,N,327,3.405111154758408,0
id3269542,1,2016-04-03 00:38:47,2016-04-03 00:51:34,1,-74.01013946533203,40.7325325012207,-73.99901580810547,40.71982192993164,N,767,1.698397651370938,0
id1037679,1,2016-06-20 00:11:19,2016-06-20 00:28:02,1,-73.95895385742188,40.71680450439453,-73.91604614257811,40.69998550415039,N,1003,4.09720568994444,0
id3467945,1,2016-02-12 00:14:24,2016-02-12 00:27:32,1,-73.96812438964845,40.75515365600586,-74.00655364990233,40.732364654541016,N,788,4.131429396140486,0
id3612621,2,2016-02-06 00:31:21,2016-02-06 00:35:33,1,-73.9892578125,40.7407112121582,-73.99575805664062,40.733158111572266,N,252,1.0040836405949425,0
id3894854,2,2016-05-28 00:47:03,2016-05-28 00:53:26,1,-73.99334716796875,40.75217819213867,-73.98764038085938,40.74396133422852,N,383,1.0330409130698104,0
id2681306,1,2016-04-24 00:53:59,2016-04-24 00:59:30,1,-73.98568725585938,40.74732971191406,-73.99874877929686,40.73635482788086,N,331,1.6482264144711367,0
id1320764,2,2016-02-07 00:41:30,2016-02-07 00:54:19,1,-74.00802612304686,40.71480178833008,-73.99996185302734,40.74601745605469,N,769,3.5320903931814875,0
id2779029,2,2016-04-06 00:11:18,2016-04-06 00:28:09,1,-73.99018096923827,40.761817932128906,-73.99219512939453,40.72153091430664,N,1011,4.475135014583164,0
id0052845,1,2016-03-18 00:48:51,2016-03-18 00:52:19,2,-73.9876708984375,40.760303497314446,-73.98475646972656,40.76842498779297,N,208,0.9349034139621354,0
id1632761,1,2016-02-14 00:02:47,2016-02-14 00:23:15,1,-74.00284576416014,40.733646392822266,-73.95323181152342,40.71133041381836,N,1228,4.8908640856319945,0
id2392485,1,2016-03-19 00:50:51,2016-03-19 00:57:21,1,-73.98049163818358,40.73854064941406,-73.98859405517578,40.748085021972656,N,390,1.2636048709014724,0
id3881466,2,2016-01-16 00:05:24,2016-01-16 00:11:29,1,-73.96556854248048,40.76303863525391,-73.94841003417967,40.782241821289055,N,365,2.5827630657432508,0
id0069530,1,2016-02-07 00:02:48,2016-02-07 00:18:23,1,-74.0017852783203,40.74734115600586,-74.00979614257811,40.722450256347656,N,935,2.8455609553938532,0
id0301865,1,2016-03-05 00:46:12,2016-03-05 01:07:40,1,-73.9783935546875,40.72902297973633,-73.99747467041014,40.756866455078125,N,1288,3.4903453220227036,0
id1646903,1,2016-02-25 00:03:20,2016-02-25 00:12:20,1,-73.98578643798828,40.74414825439453,-74.0057373046875,40.74021911621094,N,540,1.7510085890493012,0
id2106914,1,2016-01-30 00:48:42,2016-01-30 01:28:36,3,-73.9866714477539,40.75626373291016,-73.91084289550781,40.78073120117188,N,2394,6.9942534545423145,0
id2855876,2,2016-06-22 00:33:03,2016-06-22 00:37:23,1,-73.99102020263672,40.734081268310554,-73.9918212890625,40.74406051635742,N,260,1.109787446891667,0
id2886262,1,2016-03-10 00:14:41,2016-03-10 00:21:15,1,-73.99486541748048,40.73983383178711,-73.98953247070312,40.73018646240234,N,394,1.1628491653847703,0
id2595205,1,2016-03-14 00:44:14,2016-03-14 01:01:43,2,-74.0013656616211,40.73925018310546,-73.94279479980467,40.71471786499024,N,1049,5.674583535092386,0
id0565657,1,2016-03-26 00:22:03,2016-03-26 00:34:15,1,-73.97864532470702,40.72422790527344,-73.97505187988281,40.749858856201165,N,732,2.8613847360889855,0
id3376526,2,2016-04-06 00:14:44,2016-04-06 00:21:38,1,-73.99420166015625,40.72010803222656,-74.0055160522461,40.71131134033203,N,414,1.3705228098826419,0
id3680656,2,2016-02-16 00:04:03,2016-02-16 00:18:19,1,-73.96671295166014,40.80432891845703,-73.9915313720703,40.76538848876953,N,856,4.809709240515289,0
